LNVALUE2013,LNLMED,LNZINC2,LNZSMHC,LNTOTALCOST,HOMEAGE,ROOMS,ZADEQ,METRO,REGION1,REGION2,REGION3,LN(VALUE),,Coefficients, VALUE2013 ,Predicted Value Log, PRED2013 ,Error,Absolute Deviation,Mean Absolute Deviation
12.4292162,11.03624359,11.96654561,7.454719949,6.187579426,16,8,1,1,0,0,1,12.3883942,,," $250,000.00 ",12.39997372," $242,795.24 "," $(7,204.76)",7204.76,
11.51292546,11.34450681,9.841612149,7.487173694,5.52744299,4,9,1,0,0,0,1,12.46071486,,," $100,000.00 ",12.52441825," $274,970.27 "," $174,970.27 ",174970.27,
12.4292162,11.18982345,11.52198431,7.602900462,6.039460745,16,9,1,0,0,0,0,12.61153775,,," $250,000.00 ",12.79892405," $361,827.93 "," $111,827.93 ",111827.93,
11.00209984,11.0090258,10.75072827,6.169610732,5.685279003,36,7,1,0,0,1,0,10.81977828,,," $60,000.00 ",11.20858255," $73,760.79 "," $13,760.79 ",13760.79,
11.40756495,10.85732452,9.841239739,6.966024187,6.078024433,51,6,1,0,0,0,1,11.36210258,,," $90,000.00 ",11.47102686," $95,896.70 "," $5,896.70 ",5896.70,
11.8493977,11.07984761,11.11191044,6.703188113,5.772479006,91,7,1,0,1,0,0,11.22524339,,," $140,000.00 ",11.5280771," $101,526.70 "," $(38,473.30)",38473.30,
12.61153775,10.94295121,11.77515126,7.332369206,5.640132448,16,7,1,0,0,1,0,12.5776362,,," $300,000.00 ",12.36535014," $234,532.66 "," $(65,467.34)",65467.34,
11.51292546,10.84349481,11.15599335,5.758901774,5.570251082,16,7,1,1,0,0,1,11.49272276,,," $100,000.00 ",11.60100556," $109,207.56 "," $9,207.56 ",9207.56,
11.40756495,11.05888967,10.40122794,6.677083461,5.453895598,36,6,1,0,0,1,0,11.35040654,,," $90,000.00 ",11.50229689," $98,942.77 "," $8,942.77 ",8942.77,
12.20607265,11.16713394,10.88267796,7.441906728,6.157684951,16,6,1,0,0,0,0,12.20607265,,," $200,000.00 ",12.393713," $241,279.91 "," $41,279.91 ",41279.91,
11.15625052,11.03941168,10.1064284,5.501258211,5.456388921,51,5,1,1,0,0,1,11.22524339,,," $70,000.00 ",11.32566362," $82,922.66 "," $12,922.66 ",12922.66,
13.21767356,11.03941168,11.19302319,7.684324068,6.449153072,91,8,1,1,0,0,1,12.34583459,,," $550,000.00 ",12.24555417," $208,054.26 "," $(341,945.74)",341945.74,
12.20607265,11.07940033,10.95430918,7.118016204,5.545177444,16,5,1,0,0,1,0,11.91839057,,," $200,000.00 ",11.89447473," $146,455.18 "," $(53,544.82)",53544.82,
10.30895266,10.92357959,10.62842406,5.774551546,5.752572639,61,5,2,1,0,0,1,11.8493977,,," $30,000.00 ",11.65305361," $115,042.12 "," $85,042.12 ",85042.12,
10.81977828,11.05089001,10.23867325,5.455321115,5.292466953,81,3,1,1,0,1,0,11.1124479,,," $50,000.00 ",11.07732829," $64,687.83 "," $14,687.83 ",14687.83,
11.77528973,11.03269371,9.943285022,6.93439721,5.38907173,10,6,1,0,0,1,0,11.65268741,,," $130,000.00 ",11.69300921," $119,731.76 "," $(10,268.24)",10268.24,
11.40756495,11.13187,11.12254599,7.001245622,5.754158682,16,5,1,0,0,1,0,11.51292546,,," $90,000.00 ",11.68695417," $119,008.97 "," $29,008.97 ",29008.97,
13.21767356,11.4788101,11.51506318,8.057377489,5.976773832,1,8,1,0,1,0,0,13.21767356,,," $550,000.00 ",13.15257106," $515,334.28 "," $(34,665.72)",34665.72,
13.65299163,11.54829261,12.21473998,8.000684785,5.97168692,6,7,1,1,0,0,0,13.42984808,,," $850,000.00 ",13.40187036," $661,238.82 "," $(188,761.18)",188761.18,
11.69524702,10.92899137,10.30835248,6.738152495,5.686975356,26,6,1,0,0,0,1,13.52782849,,," $120,000.00 ",12.83885716," $376,569.22 "," $256,569.22 ",256569.22,
13.61705962,11.29476946,10.69657056,6.684611728,6.070737728,61,5,1,1,1,0,0,12.61153775,,," $820,000.00 ",12.37728299," $237,348.07 "," $(582,651.93)",582651.93,
13.08154138,11.26785578,12.20589263,7.939515261,6.229660901,36,9,1,0,0,0,1,12.77987307,,," $480,000.00 ",12.81244742," $366,754.30 "," $(113,245.70)",113245.70,
11.77528973,11.01120823,10.30835248,6.609349243,5.811140993,51,5,1,0,0,0,1,11.69524702,,," $130,000.00 ",11.69912619," $120,466.40 "," $(9,533.60)",9533.60,
13.91082074,11.57213732,12.31954418,7.963807953,5.552959585,26,6,1,0,0,0,1,12.76568843,,," $1,100,000.00 ",12.81371645," $367,220.02 "," $(732,779.98)",732779.98,
12.61153775,11.03422815,11.37938264,6.542471961,5.924032956,36,9,1,0,0,1,0,12.61153775,,," $300,000.00 ",12.43208678," $250,718.68 "," $(49,281.32)",49281.32,
12.15477935,11.03269371,10.90080512,7.253470383,5.912376245,92,8,1,0,0,1,0,11.98292909,,," $190,000.00 ",11.93652918," $152,745.62 "," $(37,254.38)",37254.38,
12.61153775,11.14865028,11.3880876,7.920446505,6.11570815,9,8,1,0,1,0,0,12.64432758,,," $300,000.00 ",12.64644003," $310,655.55 "," $10,655.55 ",10655.55,
12.25486281,11.27178341,11.53761808,7.018401799,5.850284934,11,6,1,1,0,0,0,12.20607265,,," $210,000.00 ",12.41918441," $247,504.59 "," $37,504.59 ",37504.59,
13.12236338,11.12704237,12.01337343,7.551186867,5.937975862,61,6,1,0,0,0,0,12.61153775,,," $500,000.00 ",12.61103929," $299,850.50 "," $(200,149.50)",200149.50,
12.84792653,11.03269371,10.30654978,8.223358899,6.342708101,6,7,1,0,0,1,0,11.73606902,,," $380,000.00 ",11.89951918," $147,195.83 "," $(232,804.17)",232804.17,
11.28978191,11.22257316,10.30838583,7.851661178,5.782028698,51,10,1,0,0,1,0,13.03898177,,," $80,000.00 ",12.77654536," $353,820.63 "," $273,820.63 ",273820.63,
12.61153775,11.22564331,10.96757741,7.836369761,6.005531804,61,6,1,0,1,0,0,12.5776362,,," $300,000.00 ",12.45661159," $256,943.52 "," $(43,056.48)",43056.48,
11.28978191,10.73195203,10.26813067,6.253828812,5.498533413,51,7,1,0,0,0,1,11.08214255,,," $80,000.00 ",11.25673489," $77,399.45 "," $(2,600.55)",2600.55,
12.89921983,11.3409502,11.35360143,7.906915489,5.657738536,51,7,1,0,0,0,0,12.76568843,,," $400,000.00 ",12.81653102," $368,255.04 "," $(31,744.96)",31744.96,
11.60823564,11.14331001,10.51867319,7.177782416,6.157684951,41,7,1,1,0,0,1,11.00209984,,," $110,000.00 ",11.44817936," $93,730.54 "," $(16,269.46)",16269.46,
12.4292162,11.08980542,12.45741485,8.03592637,6.273191423,16,8,1,1,0,0,0,13.36922346,,," $250,000.00 ",13.21739573," $549,847.22 "," $299,847.22 ",299847.22,
11.15625052,11.03422815,11.58617593,6.32256524,5.397030839,8,9,1,0,0,1,0,12.52452638,,," $70,000.00 ",12.40045727," $242,912.67 "," $172,912.67 ",172912.67,
11.91839057,10.92773543,11.96365708,7.987864096,6.177079287,51,8,1,1,0,0,1,12.44901882,,," $150,000.00 ",12.35947049," $233,157.74 "," $83,157.74 ",83157.74,
13.3534751,11.4788101,11.17536664,7.252053952,6.744451728,61,9,1,0,1,0,0,13.38472764,,," $630,000.00 ",13.18591527," $532,807.39 "," $(97,192.61)",97192.61,
12.34583459,11.03650127,12.51316756,7.038783541,5.984775559,2,8,1,0,0,0,1,12.20607265,,," $230,000.00 ",12.34773607," $230,437.76 ", $437.76 ,437.76,
12.3883942,10.92899137,11.21562394,7.459914766,5.667003223,4,7,1,0,0,0,1,12.36734079,,," $240,000.00 ",12.28974687," $217,454.93 "," $(22,545.07)",22545.07,
10.81977828,11.01120823,10.13340809,7.864804003,6.412365463,51,6,1,0,0,0,1,13.81551056,,," $50,000.00 ",13.07792474," $478,267.15 "," $428,267.15 ",428267.15,
12.54254488,11.04780589,11.66992921,6.694562059,5.871178381,26,8,1,0,0,0,1,12.46843691,,," $280,000.00 ",12.4110637," $245,502.82 "," $(34,497.18)",34497.18,
10.81977828,11.03422815,10.77440428,7.094234846,6.012491914,91,6,1,0,0,1,0,10.81977828,,," $50,000.00 ",11.15383318," $69,830.99 "," $19,830.99 ",19830.99,
13.21767356,11.44357539,10.91410616,7.707062655,6.254149273,71,7,1,0,1,0,0,13.01700286,,," $550,000.00 ",12.84171889," $377,648.40 "," $(172,351.60)",172351.60,
11.15625052,11.14908203,10.31214755,6.736966958,5.603962139,91,3,1,1,0,1,0,11.22524339,,," $70,000.00 ",11.24230041," $76,290.25 "," $6,290.25 ",6290.25,
13.12236338,11.3409502,11.06932226,7.502738211,5.631808975,61,6,1,0,0,0,0,12.52452638,,," $500,000.00 ",12.5857879," $292,373.65 "," $(207,626.35)",207626.35,
12.76568843,11.27178341,11.608072,6.419994928,5.776619799,6,8,1,1,0,0,0,12.62806706,,," $350,000.00 ",12.73347626," $338,905.39 "," $(11,094.61)",11094.61,
12.89921983,11.22257316,9.454383987,6.190315406,5.871648196,41,7,1,1,0,1,0,11.91839057,,," $400,000.00 ",11.85991529," $141,480.23 "," $(258,519.77)",258519.77,
11.40756495,11.04602103,11.46144268,8.214735833,5.998936562,92,7,1,0,1,0,0,12.84792653,,," $90,000.00 ",12.57626663," $289,603.10 "," $199,603.10 ",199603.10,
12.25486281,11.06663836,10.91468838,7.528869257,5.463125341,71,5,1,0,0,0,0,11.88448902,,," $210,000.00 ",12.01457153," $165,143.74 "," $(44,856.26)",44856.26,
12.34583459,11.22015045,11.06663836,7.854381211,5.486179104,8,8,1,0,0,0,0,12.4292162,,," $230,000.00 ",12.63781732," $307,988.38 "," $77,988.38 ",77988.38,
11.51292546,10.95457138,10.54486764,7.382124366,5.925146666,26,6,1,0,0,0,1,12.20607265,,," $100,000.00 ",12.10499097," $180,771.84 "," $80,771.84 ",80771.84,
12.54254488,11.21486977,11.23495607,7.848153086,6.259422114,31,9,1,0,1,0,0,12.7367009,,," $280,000.00 ",12.73223752," $338,485.83 "," $58,485.83 ",58485.83,
10.81977828,11.04771035,9.960245886,5.407171771,4.941642423,91,5,1,1,0,1,0,11.28978191,,," $50,000.00 ",11.21322996," $74,104.38 "," $24,104.38 ",24104.38,
12.04355372,11.13187,11.01862914,7.436617265,5.543874513,16,7,1,0,0,1,0,11.69524702,,," $170,000.00 ",11.8766779," $143,871.80 "," $(26,128.20)",26128.20,
12.20607265,10.94295121,11.71964691,7.062191632,5.613128106,61,4,1,0,0,1,0,11.72803684,,," $200,000.00 ",11.65912395," $115,742.59 "," $(84,257.41)",84257.41,
11.91839057,10.96080899,11.18392127,7.121252453,5.771441123,36,6,1,0,0,0,0,11.88448902,,," $150,000.00 ",12.06888622," $174,361.54 "," $24,361.54 ",24361.54,
12.76568843,11.27178341,11.80442275,7.850882665,6.217935889,36,12,1,1,0,0,0,12.62806706,,," $350,000.00 ",12.93136745," $413,067.97 "," $63,067.97 ",63067.97,
11.98292909,11.14331001,10.81977828,7.505492275,6.203884135,31,6,1,0,0,0,1,12.01370075,,," $160,000.00 ",12.09593251," $179,141.72 "," $19,141.72 ",19141.72,
12.89921983,11.13901716,12.56343935,6.715383386,6.00223962,26,6,1,0,1,0,0,12.89921983,,," $400,000.00 ",12.70374489," $328,977.58 "," $(71,022.42)",71022.42,
12.20607265,11.41310513,11.70969219,7.645875825,6.311280986,26,5,1,0,1,0,0,12.20607265,,," $200,000.00 ",12.37251695," $236,219.55 "," $36,219.55 ",36219.55,
12.94800999,11.57213732,12.18010847,7.813591553,5.817607069,61,6,1,0,1,0,0,13.01700286,,," $420,000.00 ",12.9280613," $411,704.57 "," $(8,295.43)",8295.43,
11.91839057,11.07325704,11.09763727,7.492203043,5.732261946,21,6,1,0,0,0,0,11.8493977,,," $150,000.00 ",12.12713519," $184,819.54 "," $34,819.54 ",34819.54,
11.91839057,10.73195203,11.31447453,6.182084907,5.524124035,92,6,1,0,0,0,1,11.98292909,,," $150,000.00 ",11.75471728," $127,352.90 "," $(22,647.10)",22647.10,
11.77528973,11.05888967,11.45085855,7.113142109,5.752572639,51,7,1,0,0,1,0,11.69524702,,," $130,000.00 ",11.8133571," $135,044.16 "," $5,044.16 ",5044.16,
11.77528973,10.99541085,11.28933181,7.347943823,6.203547151,51,8,1,0,0,0,0,11.98292909,,," $130,000.00 ",12.23153756," $205,158.38 "," $75,158.38 ",75158.38,
11.91839057,10.90961899,10.58612975,7.268223021,5.960145864,36,5,1,0,0,0,0,12.1281111,,," $150,000.00 ",12.13593466," $186,453.04 "," $36,453.04 ",36453.04,
12.20607265,11.27178341,10.6911264,7.250635512,5.280662431,31,6,1,1,0,0,0,12.1281111,,," $200,000.00 ",12.28289199," $215,969.39 "," $15,969.39 ",15969.39,
11.40756495,11.04780589,10.3760504,6.91671502,5.404927102,51,6,1,0,0,0,1,11.69524702,,," $90,000.00 ",11.75256092," $127,078.58 "," $37,078.58 ",37078.58,
11.51292546,11.01401194,9.057422266,6.807934944,5.799345148,16,6,1,0,0,0,1,11.55214618,,," $100,000.00 ",11.64341175," $113,938.23 "," $13,938.23 ",13938.23,
13.38472764,10.95457138,11.39618938,8.670600738,6.187579426,31,9,1,0,0,0,1,13.81551056,,," $650,000.00 ",13.28944777," $590,927.00 "," $(59,073.00)",59073.00,
12.25486281,11.03269371,11.98270407,7.33432935,5.700443573,26,6,1,0,0,1,0,11.51292546,,," $210,000.00 ",11.72569349," $123,709.76 "," $(86,290.24)",86290.24,
12.15477935,11.28139686,11.5225193,7.53369371,6.099197247,51,7,1,0,1,0,0,12.09514108,,," $190,000.00 ",12.26584275," $212,318.49 "," $22,318.49 ",22318.49,
11.15625052,10.80316098,10.73125303,5.762051383,5.509388337,41,3,1,0,0,1,0,12.20607265,,," $70,000.00 ",11.76533764," $128,712.65 "," $58,712.65 ",58712.65,
11.77528973,11.02526283,11.07980135,6.858565035,5.871178381,91,8,1,0,1,0,0,11.77528973,,," $130,000.00 ",11.88198311," $144,637.10 "," $14,637.10 ",14637.10,
12.61153775,11.28139686,11.14133991,7.50659178,5.804130449,61,5,3,0,1,0,0,11.81303006,,," $300,000.00 ",11.90165324," $147,510.29 "," $(152,489.71)",152489.71,
10.59663473,11.04771035,9.579418083,5.713732806,5.393248687,41,5,1,1,0,1,0,10.59663473,,," $40,000.00 ",10.88015347," $53,111.75 "," $13,111.75 ",13111.75,
12.04355372,10.92899137,10.82013822,6.133398043,5.201255654,6,6,1,0,0,0,1,12.10071213,,," $170,000.00 ",11.9933823," $161,681.29 "," $(8,318.71)",8318.71,
13.99783211,11.52879881,11.99561701,7.782807263,5.53799022,51,7,1,0,0,0,0,13.56061831,,," $1,200,000.00 ",13.40041797," $660,279.15 "," $(539,720.85)",539720.85,
11.51292546,11.09810675,10.89640594,6.063785209,4.636345803,81,5,1,1,0,1,0,11.85438524,,," $100,000.00 ",11.65318653," $115,057.41 "," $15,057.41 ",15057.41,
11.77528973,10.97560185,11.76000427,7.688913337,5.537334267,92,5,1,0,0,1,0,11.60823564,,," $130,000.00 ",11.6193568," $111,230.16 "," $(18,769.84)",18769.84,
12.54254488,11.29476946,10.64456739,8.01268093,5.906269701,61,8,1,0,1,0,0,12.52452638,,," $280,000.00 ",12.51731443," $273,023.85 "," $(6,976.15)",6976.15,
12.76568843,11.28139686,10.85796,7.892452044,5.721404076,21,7,1,0,1,0,0,12.61153775,,," $350,000.00 ",12.5820631," $291,286.65 "," $(58,713.35)",58713.35,
12.76568843,11.16713394,10.49127422,5.717027701,5.396653267,36,8,1,0,0,0,0,12.76568843,,," $350,000.00 ",12.65483116," $313,273.27 "," $(36,726.73)",36726.73,
10.59663473,11.28139686,11.51474381,7.444248649,5.863631176,7,7,1,0,1,0,0,12.4292162,,," $40,000.00 ",12.51627228," $272,739.47 "," $232,739.47 ",232739.47,
12.3883942,11.22434966,11.91839057,7.424761762,6.513600962,36,7,1,1,0,0,1,13.38472764,,," $240,000.00 ",13.02265309," $452,549.80 "," $212,549.80 ",212549.80,
12.25486281,11.18986489,11.62251503,7.171656823,5.381432273,91,4,1,0,0,0,0,11.91839057,,," $210,000.00 ",12.0414519," $169,643.07 "," $(40,356.93)",40356.93,
10.30895266,10.73195203,10.2138358,6.840546529,5.916202063,16,6,1,0,0,0,1,10.71441777,,," $30,000.00 ",11.08644906," $65,280.53 "," $35,280.53 ",35280.53,
12.89921983,11.05888967,11.26446411,7.102499356,6.481321864,16,7,1,0,0,1,0,12.84792653,,," $400,000.00 ",12.5766411," $289,711.56 "," $(110,288.44)",110288.44,
12.20607265,11.05877944,10.81907804,7.018401799,5.899212187,5,6,1,0,0,0,1,11.97665948,,," $200,000.00 ",12.04197797," $169,732.33 "," $(30,267.67)",30267.67,
